mediaid,name_screen,caption,comments,likes,related_player_id
396827,phantomcabello,"Best of the best, honestly
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
[ #stepen #stepencurry #curry #stephcurry #stephencurryedit #videoediting #editor #aftereffects #mbl #audiosforedits #explorepage #omgpageedit #omlpageedit #omlpage #omgunderrated #aftereffectsedit #omledit #omgedit #omgpage #explore #explorepageedit #basketball #basketballedits #edits #edit #editing #basketballlovers #basketballplayer #aftereffectsedit ]",2,61,324599988
723043,stephencurry_mvp30,"Gm#dubnation it鈥檚 game day against the pacers let鈥檚 get the w #unitedwewin #warriors #stephencurry",8,107,324599988
424736,stephencurry_mvp30,"Gn#dubnation it鈥檚 game day against the pacers #warriors #unitedwewin #stephencurry",6,134,324599988
954548,madeline.vsp,"just keep breathing
鈥?dt: @stephencurry30 
ac: i forgot 
cc: me
鈥?#stephcurry #stephencurry #stephcurryedit #stephencurryedit #edit #edits #vsedit #vsedits #videostaredit #videostaredits #videostar #vs #vscoloring #videostarcoloring",1,27,324599988
498533,blesivsgucci,"mvp鈥硷笍
-
dt; @stephencurry30 
vc; forgot 馃拃
-
[#stephcurry #stephencurry #curry #explorepage #gainpost #edits #edit #omgpage  #basketball #lebronjames  #stephencurry30 #stephencurryedit #gainpost #hoties #red #yellow #blue #asherangel #asherdovangel  #clout #goldenstatewarriors #russellwestbrook #kevindurant #nike #airjordans #jordans #likeforlikes #likes4likes]",0,31,324599988
629018,stephencurry_mvp30,"Gm#dubnation #warriors #unitedwewin #stephencurry",15,147,324599988
649493,stephencurry_mvp30,"Gn#dubnation got the w Steph finished with 36pts,5ast,3reb 馃悙#unitedwewin #warriors #stephencurry",4,118,324599988
360410,arosedits,"bout chu
ac okaychyler / cc o.rbital
for grace my stan twin
[#stephcurryedit #stephcurry #stephencurry #stephencurryedit #wardellcurry #wardellcurryedit #nba #nbaedit #champions #warriors #warriorsedit #basketball #basketballedit #omgpage #omgpageedit #omgedit #omlpage #videostar #videostaredit #videostarapp #gonegrp]",5,82,324599988
853570,curryupdated,"He just keeps growing馃槶鉂わ笍鉂わ笍鉂わ笍馃槶馃槶馃槶 Cred: @x.hyunnie_bee (hemin) 鈥?鈥?鈥?
#stephencurry #warriors #stephcurryedit #goat #1 #klaythompson  #underarmour #stephencurryedit #nba #playersonly #shooter #Curry #steph #goldenstatewarriors #champions #boogiecousins #kevindurant #chefcurry #0doubt #Sc30 #dubnation #dubs #draymondgreen  #wardellcurry",0,63,324599988
186618,frenzysprouse,"Hottie curry 馃い
Dt: @curryswolf 鈥⑩€⑩€⑩€?鈥⑩€⑩€?鈥⑩€?鈥?#stephencurryedit #steph #stephencurry #30",3,29,324599988
372382,stephencurry_mvp30,"Gn#dubnation it鈥檚 game day tomorrow #unitedwewin #warriors #stephencurry",7,112,324599988
302054,apriocity,"he carries loml energy
ac simpliclity / cc divxnes",33,309,324599988
393124,stephencurry_mvp30,"Gm#dubnation馃槏馃挧it鈥檚 game day tomorrow also happy St.Patrick鈥檚 day I hope everyone has a good day today #warriors #unitedwewin #stephencurry",21,98,324599988
59457,stephencurry_mvp30,"Gn#dubnation got the w sorry I didn鈥檛 post all day I was busy Steph Droped 33pts,7reb,3ast馃悙
#unitedwewin #warriors #stephencurry",8,119,324599988
117912,stephkingyeshaqueen_30,"Last minute SCREAMING HAPPY BIRTHDAY to King 馃ご馃徑Stephen favorite 馃弨player馃挭馃徏馃挍馃槒馃巵馃巶馃巿馃帄馃挋馃ぉ#stephcurry #stephencurry #stephyesh30 #warriors #goldenstatewarriors #stephencurryedit #stephencurrymvp #kingstephencurry #dubnation馃挋馃挍 #dubnation #basketball #playersonly #stephencurryfans2018 #stephencurryfan #ilovestephencurry #happybirthday #happybirthdaystephencurry @stephencurry30",1,69,324599988
411191,madeline.vsp,"馃槏glow-up馃槏
-
-
-
-
-
dt: @stephencurry30 
ac: @haydenretro 
cc: me
-
-
-
-
#stephcurry #stephencurry #stephcurryedit #stephencurryedit #videostar #vs #vscoloring #edits",3,21,324599988
702217,stephencurry_mvp30,"Gm#dubnation it鈥檚 game day tomorrow against the thunder #unitedwewin #warriors #stephencurry",9,137,324599988
277510,life_is_happinessss,"Stephen Curry
鈥?ask the lakers or rockets or any other team in the nba 馃
a little late... but happy birthday to one of the greatest in the game luv u steph 馃挅
-
-
-
-
-
-
creds to @hybridnik #happybirthday #thegoldenstate #thegoldenstatewarriors #warriors #stephencurry #stephencurryedit #stephencurryedits #splashbrothers #splashbrothersedit #splashbrothersedits #omgpage #edit #edits #videoedits",0,79,324599988
280901,life_is_happinessss,"Stephen Curry
鈥?a little late... but happy birthday to one of the greatest in the game luv u steph 馃挅
-
-
-
-
-
-
creds to @hybridnik #happybirthday #thegoldenstate #thegoldenstatewarriors #warriors #stephencurry #stephencurryedit #stephencurryedits #splashbrothers #splashbrothersedit #splashbrothersedits #omgpage #edit #edits #videoedits",2,58,324599988
571974,stephencurry_mvp30,"Gn#dubnation it鈥檚 game day on Saturday #unitedwewin #stephencurry",6,92,324599988
17166,allureisms,"lil bit late but happy birthday @stephencurry30 馃挭馃弨 song / uproar - lil wayne",1,43,324599988
369908,blacklvst,"happy 31st birthday to someone who motivates me everyday and many other people. You motivated me to join my school鈥檚 basketball team and i met so many amazing people. You鈥檙e an amazing father, brother, son, friend & teammate. Keep doing you and never let anyone tell you other wise馃挍馃挋
-
ac: ?
dt: @stephencurry30 
cc: evilherself
-
#happybirtday #stephcurry #stephencurry #curry #30 #warriors #31 #stephcurryedit #stephencurryedit #softedits #warriorsedit #basketballedits #omgpage",6,149,324599988
798043,arosedits,"happy birthday steph, i hope your day was as perfect and precious as you <3
ac lemme check / cc o.rbital
for the birthday boy ofc and grace :))
[#stephcurryedit #stephcurry #stephencurry #stephencurryedit #wardellcurry #wardellcurryedit #nba #nbaedit #champions #warriors #warriorsedit #basketball #basketballedit #omgpage #omgpageedit #omgedit #omlpage #videostar #videostaredit #videostarapp #gonegrp]",6,148,324599988
880488,bariispamss,"饾懏饾拹饾挄 饾懘饾拞 饾懗饾拹饾拹饾拰饾拪饾拸饾拡 饾懞饾拹 饾應饾挀饾拏饾挍饾挌馃構
鈥斺€斺€?饾懛饾拏饾挀饾挄 饾懚饾拸饾拞:-饾拑饾拏饾挀饾拪饾拪饾挃饾拺饾拏饾拵饾挃饾挃
饾懛饾拏饾挀饾挄 饾挄饾挊饾拹:-饾懞饾挊饾挋饾拡饾拡饾挌饾拸饾拏饾挄饾拪饾拹饾拸
饾懛饾拏饾挀饾挄 饾挄饾拤饾挀饾拞饾拞:-饾挃饾拺饾拲饾拏饾挃饾拤饾拑饾挀饾拹饾挃饾拏饾拠
饾懛饾拏饾挀饾挄 饾拠饾拹饾挅饾挀:-饾挌饾拝饾拝饾拫饾拏饾拤
鈥斺€斺€?
饾懌饾挄:饾懙饾拑饾拏 饾懎饾拏饾拸饾挃 /饾懛饾拲饾拏饾挌饾拞饾挀饾挃 馃拫鉂わ笍
饾懆饾應:饾懓 饾拝饾挅饾拸饾拸饾拹鉂わ笍
饾懟饾拏饾拡饾挃:#Omgpage #Omg#Soam#soampage#edit#editpage#like#likeforlike#explore#explorepage#edits#vspresents#nba#nbaedit#nbaplayers#stephencurry #stephencurryedit #cute#follow#spampage 馃拫鉂わ笍",2,53,324599988
8311,bankrol.blesiv,"Happy birthday to the best #30 Stephen curry馃帄鉂わ笍
鈥?鈥?鈥?#happybirthday #Warriors #stephencurry #stephencurryedit #stephencurry30 #Loveyou #basketball #Birthdyadayedit",0,24,324599988
400092,arosedits,"eye wanna luv u
ac forgot soz / cc o.rbital
for savannah ily
[#stephcurryedit #stephcurry #stephencurry #stephencurryedit #wardellcurry #wardellcurryedit #nba #nbaedit #champions #warriors #warriorsedit #basketball #basketballedit #omgpage #omgpageedit #omgedit #omlpage #videostar #videostaredit #videostarapp #gonegrp]",13,204,324599988
975525,stephencurry_mvp30,"Gm#dubnation happy birthday to @stephencurry30 馃挋 馃巶
I didn鈥檛 have time to make a edit for him but it鈥檚 fine 
#stephencurry #warriors #happybirthdaystephencurry",10,152,324599988
677351,madeline.vsp,"happy birthday!!!鉂わ笍
-
-
-
-
-
dt: @stephencurry30 
ac: i forgot
cc: me
-
-
-
-
#stephcurry #stephencurry #stephcurryedit #stephencurryedit #stephcurrybirthday #stephencurrybirthday #birthdayedits 
#vscoloring #vsedits #edits #videostar",0,37,324599988
460176,stxphencurry__,"薪appy 胁喂r褌薪day 褌o 褌薪e 母喂ng馃挮w喂褧薪 yo蠀 褌薪e 胁e褧褌 on yo蠀r ne褏褌 c薪ap褌er o覔 l喂覔e鈾ワ笍 +
+
+
+ @stephencurry30 +
+
+
#stephencurryedit 
#dubnation馃挋馃挍 #warriorsgame #dubnation #curryshoes #basketball #edits #mood #moodedits #husband #goals #happybirthday #love",0,11,324599988
268830,stephencurry_mvp30,"Gn#dubnation got the w steph finished with 24pts,5ast,4reb 3pt 3-9 FG 8-20 #warriors #unitedwewin #stephencurry",6,95,324599988
963620,stephencurry_mvp30,"Gm#dubnation it鈥檚 game day against the rockets let鈥檚 get the W #warriors #unitedwewin #stephencurry",7,246,324599988
11610,cr2t,"鈥淣unca he temido a los momentos clave鈥?鈥?#stephencurry #Curry #sc30 #quotesbasketball  #frasesbasketball #splashfamily #stephencurry30 #stephencurryedit #stephencurrymvp",0,19,324599988
167189,stephencurry_mvp30,"Basic馃敟馃
Ik this edit is really bad and off beat 
#unitedwewin #warriors #stephencurry #stephencurryedit #stephencurryvideo 
Dt tagged",24,155,324599988
801114,pablogrizis,"always be looking good馃構
vc: @hybridnikscraps",6,143,324599988
504003,arosedits,"i know this is simple but i felt like transitions would just take away the meaning of it. wardell stephen curry has helped me get through so many things. when i鈥檓 down or feel like crap i would always watch his games or interviews and i鈥檇 cheer up instantly. he鈥檚 helped me be more positive and is a true inspiration. i know this edit isn鈥檛 much but i just needed to make an appreciation post for him <3
[#stephcurryedit #stephcurry #stephencurry #stephencurryedit #wardellcurry #wardellcurryedit #nba #nbaedit #champions #warriors #warriorsedit #basketball #basketballedit #omgpage #omgpageedit #omgedit #omlpage #videostar #videostaredit #videostarapp #gonegrp]",13,215,324599988
116672,madeline.vsp,"馃挋never gonna ever take away from me馃挋
-
-
-
-
-
-
dt: @stephencurry30 @ayeshacurry 
ac: @purelyhannie 
cc: me
-
-
-
-
-
-
#stephcurry #stephencurry #ayeshacurry #stephandayeshacurry #edits #vsedit #videostar #vs #vscoloring #stephcurryedit #stephencurryedit #ayeshacurryedit",0,60,324599988
71352,iconic.edits1314,"Half is cut off aging馃槀 Also this is completely scrap #iconicedits #edits #curry #curryedit #curryedits #stephencurry #stephencurryedit #nba #nbaedits #nbaedit #edit #editz",0,21,324599988
6744,nbaleaguestyles,"CHEF. CURRY.馃敟(馃摳@koolmac ). #nbaonespn #officialnba_leaguefits #nbaphotographer #nba #stephencurry30馃弨 #stephcurry #stephencurry #stephencurryedit  #curry #underarmourshoes #underamour #dubnation #goldenstatewarriors #nbakicks #slamkicks #nbashoes #basketballshoes #brkicks #basketballkicks #kevindurant #oraclearena #basketballedits #nikebasketball #footlocker #gsw #somecity #artofvisuals #ayeshacurry #instagreat",0,27,324599988
819661,stephencurry_mvp30,"Gm#dubnation got the w sorry I didn鈥檛 post after the game yesterday I was busy also it is game day tomorrow#stephencurry #warriors #unitedwewin",5,126,324599988
78074,blacklvst,"au: Steph and Klay are happy together but Klay ends up cheating on Steph. Kevin is there for Steph after the breakup and they end up falling for each other.
-
cc: evilherself 
ac: me
-
#stephcurry #stephcurryedit #stephencurry #stephencurryedit #warriors #kevindurant #kd #sc #kevindurantedit #basketball #basketballedits #omgpage #klaythompson #klaythompsonedit",3,78,324599988
931387,nbaleaguestyles,"@stephencurry30 surprised 9-year old Riley Morrison at SC30xOakland pop-up . #thisiswhyweplay #nbacares #officialnba_leaguefits #slamkicks #basketballshoes #basketballkicks #stephencurry30 #stephencurryfan #stephencurry #stephencurryedit #stephencurryshoes #underamour #curry #stephencurry30馃弨 #goldenstatewarriors #gsw #dubnation #dreamscometrue #underarmourshoes #nbabasketball #basketballshoes  #internationalwomansday",0,16,324599988
422710,saintvoids,"for bad gyal cierra
happy birthday to one of my greatest friends!! 馃挍 you are a bright, beautiful young girl with a crazy amazing future ahead of her. you鈥檙e finally the same age as me for 3 weeks i guess but you鈥檙e still my lil sis 馃ぃ i hope you had the greatest day, and here鈥檚 a lil video of some of your husbands 馃専 love,
gerry berry 馃帀馃帀
-
ac cherishaudios
cc i forgot but i鈥檒l check
[ #饾悡饾悞饾悢饾悕饾悁饾悓饾悎饾悊饾悜饾悘 #饾惒饾悶饾悶饾悺饾悮饾惏饾悶饾惀饾悽饾惌饾悶 #iovegrp #wickedgrpp couldn鈥檛 fit the logos 馃サ ]",11,64,324599988
319390,stephencurry_mvp30,"Gm #dubnation it鈥檚 game day tomorrow #stephencurry #warriors",10,149,324599988
328818,stephencurry_mvp30,"Gn#dubnation it鈥檚 game day on Friday #stephencurry #warriors",5,107,324599988
685922,stephencurry_mvp30,"Gm#dubnation #stephencurry #warriors",9,105,324599988
443156,9lxck,"Elephant in the room
-
Dt: tagged
-
[#nbaedits #stephencurryedit #lebronjamesedit #kyrieirvingedit #kyrieirving #nbaedit #omgedit #nbaedits #omgpost #omgpage #nba ]",9,74,324599988
158013,stephencurry_mvp30,"Gn#dubnation on to the next #stephencurry #warriors",6,89,324599988
460594,stephencurry_mvp30,"Gm#dubnation it鈥檚 game day against the Celtics let鈥檚 get the w #stephencurry #warriors",13,206,324599988
828933,stephencurry_mvp30,"Gm#dubnation it鈥檚 game day tomorrow #stephencurry #warriors",5,115,324599988
762883,stephencurry_mvp30,"Gn#dubnation it鈥檚 game day on",4,137,324599988
327614,stephencurry_mvp30,"Gm#dubnation it鈥檚 game day on Tuesday #stephencurry #warriors",12,244,324599988
349419,gnvrly.edits,"陇 When the money talks 陇 
Sorry for this huge ass scrap but I have 2 other good edits to post later :) ac: I forgot sorry
dt: tagged :) #stephencurry #stephencurryedit
#stephencurryvideo #basketballedit #basketballedits #stephencurry30 #stephencurry30馃弨",4,51,324599988
764255,stephencurry_mvp30,"Gn#dubnation got the w sorry I didn鈥檛 post all day today I was busy #stephencurry #warriors",11,100,324599988
773018,ctrl_steph,"beautiful angel 馃挒 inspired by: @goldenwardell",1,30,324599988
572325,stxphencurry__,"薪褦 鈭偽光垈 褌薪伪褌馃専
+
+
+
+
+
#stephencurryedit 
#clutch #basketball 
#dubnation #warriors #curryshoes 
#warriorsgame #master",1,16,324599988
542570,curryswolf,"Wild Boy馃槒馃憛馃挦 Cr: xopias

#klausmikaelson #haleymarshall #rebecahmikaelson #hopemikaelson #elijahmikaelson #kolmikaelson 
#davinaclaire #freyamikaelson #h20justaddwateredit #h20justaddwater #glowup #thenandnow #teenwolf #teenwolfedits #stallion #scallisonedits #scottmcalledit #stilesstilinski #allisonargentedit #lydiamartin #riverdale #jugheadjones #bettycooper #veronicalodge #archieandrews #cherylblossom #arianagrande 
#stephencurryedit 
#goldenstatewarriors
#omgpageedit",2,24,324599988
995876,strqwberrykisses,"[scrap] welcome to the club 馃ゴ馃 鈥?掳
dt: tagged
@stephencurry30 (ignore the glitches y'all smh馃槳)",62,216,324599988
351670,stephencurry_mvp30,"Gm#dubnation it鈥檚 game day tomorrow #stephencurry #warriors",11,279,324599988
770719,heziproductions,"Don鈥檛 think Steph forgot about that one CP3, Warriors rockets looking interesting this season馃憖. #stephcurry #stephencurry #stephcurryedit #stephcurryedits #stephencurryedits #stephencurryedit #warriors #rockets #rocketsvswarriors #game6 #game7 #chrispaul #wcf #battleofthewest #nba #nbaedit #nbaedits #hoops #ball #ballislife #basketball #basketballedits",1,53,324599988
798586,stephencurry_mvp30,"Gn#dubnation Steph finished with 33pts,8reb,6ast but sadly we couldn鈥檛 pull out with the W #warriors #stephencurry",12,102,324599988
680771,stephencurry_mvp30,"Gm#dubnation it鈥檚 game day against the magic let鈥檚 get the w #stephencurry #warriors",7,98,324599988
8098,stephencurry_mvp30,"Gn #dubnation on to the next respect @dwyanewade  #stephencurry #warriors #dwyanewade",3,112,324599988
998175,stephencurry_mvp30,"Gm#dubnation it鈥檚 game day against the heat let鈥檚 get the w #stephencurry #warriors",3,109,324599988
966582,madeline.vsp,"oh-ophelia鈾ワ笍馃ぉ
dt: @stephencurry30 
ac: @draxlervsp
cc: me 
#stephencurry #stephencurryedit
#videostar #edits #vscoloring",1,15,324599988
838383,stephslegacy,"whose the better ball handler?馃ザ馃弨
鈥?馃憠 @stephslegacy 馃帴 @steph_center",5,80,324599988
292169,stxphencurry__,"every time you mess with Steph he鈥檒l get you back馃挋馃挍
*
*
*
*
*
#stephencurryedit 
#dubnation 
#warriors 
#basketball 
#clutch",2,18,324599988
945695,stephencurry_mvp30,"Gm#dubnation it鈥檚 game day against the hornets let鈥檚 get the w #stephencurry #warriors",6,119,324599988
